Time,postX,postY,postZ,wristX,wristY,wristZ
3.29,6.64008,1297.282,976.60587,-51.33495,1194.0638,194.06648
3.3,6.53702,1297.1897,976.78855,-51.2907,1193.8068,194.49779
3.31,6.75778,1297.3002,976.8282,-51.2017,1193.7634,195.19888
3.32,6.71916,1297.238,976.64451,-51.60407,1193.4596,196.34228
3.33,6.64111,1297.2302,976.34133,-52.42114,1192.7618,197.5482
3.34,6.58377,1297.2406,976.11087,-53.109,1192.2925,199.08572
3.35,6.48541,1297.1015,976.1313,-53.47869,1191.6731,200.53556
3.36,6.50494,1297.1195,976.24144,-53.38386,1191.5424,201.90168
3.37,6.5861,1297.2684,976.41562,-53.00315,1191.4581,202.92172
3.38,6.67699,1297.3515,976.51014,-52.55154,1191.5239,203.59595
3.39,6.74186,1297.2919,976.57201,-52.71425,1191.701,204.15336
3.4,6.70948,1297.1717,976.57644,-53.26841,1191.8035,205.02267
3.41,6.56929,1297.2028,976.4587,-54.4928,1191.7605,205.3108
3.42,6.48381,1297.2177,976.40511,-55.39257,1191.7315,206.09823
3.43,6.61819,1297.2531,976.44896,-56.29882,1191.6003,206.97777
3.44,6.74559,1297.1277,976.45505,-56.82226,1191.3851,207.7549
3.45,6.57893,1297.1709,976.29661,-56.88409,1191.325,208.11173
3.46,6.51263,1297.2004,976.27642,-56.76474,1191.2053,208.77615
3.47,6.47066,1297.1776,976.48109,-56.31678,1191.1187,209.82457
3.48,6.64556,1297.3386,976.64476,-56.21816,1191.0649,210.43128
3.49,6.67164,1297.269,976.78191,-56.29115,1191.1156,210.9153
3.5,6.67779,1297.2238,976.55556,-56.73756,1191.131,211.30703
3.51,6.64287,1297.1957,976.45004,-57.02174,1191.2336,211.50063
3.52,6.54984,1297.1775,976.29741,-56.96719,1191.3111,212.0057
3.53,6.5505,1297.1529,976.25573,-56.69814,1191.4344,212.84263
3.54,6.56866,1297.1451,976.30442,-56.39824,1191.5437,213.1882
3.55,6.57656,1297.1729,976.33236,-55.86214,1191.6923,213.75506
3.56,6.57277,1297.1389,976.30129,-55.31471,1191.7361,214.50783
3.57,6.59971,1297.1654,976.46036,-55.49066,1191.7325,215.04493
3.58,6.62735,1297.1541,976.63101,-55.67766,1191.6338,215.57285
3.59,6.61459,1297.1593,976.9146,-56.10397,1191.9123,216.56585
3.6,6.63049,1296.9562,977.15628,-56.10236,1192.6948,218.03804
3.61,6.855,1297.072,976.83365,-56.57944,1193.5761,218.4011
3.62,6.68176,1297.1333,976.51567,-56.09341,1194.7787,219.53377
3.63,6.59392,1297.18,976.10287,-55.36173,1195.7012,219.66519
3.64,6.4628,1296.9676,976.3406,-54.26268,1196.0926,220.71109
3.65,6.44959,1296.9354,976.49005,-53.67487,1195.8604,220.85755
3.66,6.7145,1296.8567,976.99138,-53.38361,1195.5342,221.85136
3.67,6.71603,1296.9379,977.06169,-53.89801,1194.9929,222.39145
3.68,6.75062,1297.0375,976.96212,-54.63962,1194.6919,222.57714
3.69,6.58571,1296.9395,977.00934,-55.90605,1194.4482,222.80036
3.7,6.54125,1296.8609,977.12082,-56.52668,1194.3536,222.84001
3.71,6.59402,1296.868,977.16064,-57.12746,1194.3922,222.60986
3.72,6.61376,1296.8775,977.01807,-57.25236,1194.4796,222.37658
3.73,6.67385,1296.9245,976.8158,-56.86688,1194.4574,222.44033
3.74,6.61911,1296.8887,976.61219,-56.34575,1194.327,222.53364
3.75,6.57695,1296.8798,976.58049,-56.20672,1194.297,222.69667
