Time,postX,postY,postZ,wristX,wristY,wristZ
2.62,-21.975958,1297.69,977.31402,-63.538288,1188.0842,200.71678
2.63,-23.342438,1297.7057,976.07366,-64.320928,1187.9159,199.94674
2.64,-24.169818,1297.8065,974.55651,-65.563758,1187.6844,198.99002
2.65,-25.239308,1297.5041,973.19365,-66.502278,1187.4011,198.07029
2.66,-26.905108,1297.6383,971.60226,-67.297898,1187.0511,196.98798
2.67,-28.020598,1297.5646,970.60967,-67.992528,1186.7257,195.83081
2.68,-29.144978,1297.9285,969.46168,-69.048808,1186.4726,194.12555
2.69,-30.311078,1297.9589,969.07317,-69.908508,1186.2361,192.48783
2.7,-31.432148,1297.9619,969.31059,-71.009268,1185.9528,190.77387
2.71,-32.209478,1297.634,969.69042,-71.615657,1185.9591,188.80357
2.72,-33.101768,1298.0395,970.23031,-71.939328,1186.4506,185.80902
2.73,-34.338798,1297.9573,971.05956,-71.439718,1187.8428,182.72081
2.74,-35.221768,1298.0281,972.14396,-71.434198,1189.0021,180.32698
2.75,-36.141138,1298.1284,973.12686,-70.826808,1189.6863,178.96945
2.76,-37.205398,1297.6972,974.01336,-70.801997,1189.9456,178.23453
2.77,-37.984238,1298.1316,974.3837,-70.604928,1189.8468,176.75918
2.78,-38.646238,1298.1456,974.74135,-70.743778,1189.7184,175.37798
2.79,-38.949268,1297.874,975.15825,-71.394438,1189.5164,174.40654
2.8,-39.487818,1298.2514,974.27184,-71.845318,1189.4373,172.88412
2.81,-40.216238,1298.1446,973.68957,-73.034008,1188.6185,171.91163
2.82,-40.809348,1297.8206,972.96044,-73.690108,1187.9801,171.6317
2.83,-41.409538,1298.0597,971.84381,-74.471088,1187.357,171.43373
2.84,-41.654148,1298.2244,970.60307,-74.689468,1187.0253,171.3404
2.85,-41.820228,1298.1834,969.53813,-75.327938,1186.4924,171.10796
2.86,-42.156258,1298.2478,968.73059,-75.635248,1186.1795,171.15491
2.87,-42.383968,1297.9542,968.3403,-76.040578,1186.0572,170.87211
2.88,-42.539828,1297.5107,968.46839,-76.933408,1185.5933,170.36174
2.89,-42.602178,1297.841,968.44052,-77.827928,1185.6878,169.28479
2.9,-42.525908,1298.08,968.89964,-78.341078,1186.0029,168.28195
2.91,-42.574228,1297.942,969.70298,-78.797668,1185.903,167.27972
2.92,-42.559528,1297.4575,970.78124,-78.778888,1185.8173,166.77642
2.93,-42.594858,1297.8526,970.68316,-79.215128,1185.6439,165.38167
2.94,-42.726878,1298.1129,971.28152,-79.438898,1185.5885,164.29985
2.95,-43.005988,1298.3015,971.79636,-79.734568,1185.0423,163.17826
2.96,-42.778338,1298.3112,972.21009,-80.269317,1184.6904,161.9713
2.97,-42.315548,1298.367,972.0016,-81.337488,1184.369,160.40048
2.98,-41.803538,1298.146,971.84986,-82.214348,1184.1138,158.85629
2.99,-41.217198,1297.8492,972.15675,-82.976708,1183.7239,157.73264
3,-40.852568,1298.1819,971.28197,-83.839468,1183.4121,155.71968
3.01,-40.428278,1298.3985,970.42519,-84.706778,1182.9647,154.18402
3.02,-40.512298,1298.2855,969.54382,-85.860688,1182.5188,152.33203
3.03,-40.066898,1298.2944,968.63929,-86.555378,1182.2597,150.14131
3.04,-40.085478,1298.1568,967.90516,-87.813308,1181.8923,147.75298
3.05,-39.600328,1298.2102,967.67404,-89.661957,1181.6236,145.22299
3.06,-38.862848,1298.2808,967.66986,-91.144368,1181.4393,142.67348
3.07,-38.374198,1298.0295,968.138,-93.042638,1181.8602,140.13454
3.08,-38.192658,1298.1733,968.64178,-95.740778,1182.5676,137.35585
3.09,-37.960708,1298.3479,968.99223,-98.904658,1183.5821,134.9277
3.1,-37.520878,1298.487,969.54028,-102.07198,1184.2381,133.26715
3.11,-37.090058,1298.5182,970.26107,-105.88204,1184.749,131.67208
3.12,-36.583238,1298.6633,970.87932,-109.52934,1184.7393,129.52358
3.13,-36.057568,1298.7782,970.9964,-112.32497,1184.869,127.37571
3.14,-35.560308,1298.695,970.76868,-114.78999,1184.6558,125.21959
3.15,-35.156848,1298.663,970.33677,-116.45613,1184.3883,123.5007
3.16,-34.584158,1298.4665,969.91493,-117.62697,1184.1215,122.86044
3.17,-34.127928,1298.3131,969.28341,-118.54793,1183.5374,122.47367
3.18,-33.440238,1298.3834,968.84448,-120.47057,1182.8387,122.55483
3.19,-33.009598,1298.5627,968.04812,-122.46066,1182.2303,122.80027
3.2,-32.647928,1298.5438,967.71673,-124.14732,1181.7905,123.41177
3.21,-31.852578,1298.682,967.3668,-125.94022,1181.2493,123.90751
3.22,-31.385548,1298.4719,967.64919,-127.03139,1180.8795,125.08255
3.23,-30.572498,1298.444,967.94841,-127.46675,1180.7068,126.16217
3.24,-29.964708,1298.7071,968.10442,-127.45541,1180.5085,127.1633
3.25,-29.574678,1298.8908,968.16963,-127.33781,1180.404,128.06185
3.26,-28.879278,1298.8981,968.43351,-127.62883,1180.5075,128.97217
3.27,-28.183008,1298.4967,969.05902,-127.7301,1180.3698,130.52025
3.28,-27.564848,1298.4665,969.39274,-128.1433,1180.5518,131.73141
3.29,-26.901188,1298.67,969.5143,-128.41812,1180.3868,132.88546
3.3,-26.304988,1298.9424,969.37082,-128.19937,1180.6257,134.08513
3.31,-25.687348,1298.8065,969.37084,-127.95212,1180.5184,135.0038
3.32,-25.007868,1298.5934,969.50652,-127.36023,1180.5452,136.33806
3.33,-24.162548,1298.6431,969.38236,-126.01909,1180.7574,137.57436
3.34,-23.539238,1298.4977,969.39687,-125.06604,1180.6235,138.76127
3.35,-22.797498,1298.5716,969.06305,-123.63936,1180.9679,139.68407
3.36,-21.884168,1298.7541,968.8658,-122.09526,1181.1957,140.50558
3.37,-21.260898,1298.7667,968.74055,-120.5986,1181.4867,141.17784
3.38,-20.582928,1298.537,968.35879,-118.70108,1181.8252,141.71318
3.39,-19.742358,1299.2143,967.33368,-115.95712,1182.1635,141.93704
3.4,-19.023948,1298.9035,967.82738,-113.66768,1182.2857,143.37697
3.41,-18.295628,1298.807,967.95278,-111.1846,1182.8154,144.63394
3.42,-17.603108,1299.0032,967.66658,-108.62681,1183.3868,145.89795
3.43,-16.570868,1298.9268,967.92798,-106.65949,1184.3746,148.20242
3.44,-15.667858,1298.8391,968.2137,-104.32908,1185.601,150.35516
3.45,-14.767018,1298.8059,968.27608,-102.29377,1186.3063,151.7237
3.46,-14.279868,1298.3692,969.28851,-100.62795,1186.7501,153.45451
3.47,-13.304448,1298.3409,969.74203,-99.346538,1186.8835,154.03971
3.48,-12.515938,1298.5019,969.74542,-97.854488,1187.1641,154.75105
3.49,-11.600978,1298.6124,969.93573,-96.985858,1187.5689,155.79989
3.5,-11.058348,1298.5098,970.06557,-96.441828,1187.6323,156.83829
3.51,-9.9833275,1298.4604,969.91188,-95.998308,1187.6643,158.13991
3.52,-8.9729275,1298.5547,969.80932,-95.699428,1187.5618,159.6003
3.53,-8.0097375,1298.4583,969.95842,-95.584638,1187.4264,160.95954
3.54,-7.4238875,1298.5147,969.74747,-95.268468,1187.5188,162.60875
3.55,-6.0883075,1298.438,969.4485,-94.758048,1187.4664,164.41643
3.56,-5.2716475,1298.3595,968.96186,-94.022968,1187.3766,166.05481
3.57,-4.7581975,1298.2757,968.66029,-93.269038,1187.0937,167.75019
3.58,-3.6816875,1298.4474,968.51199,-93.189748,1186.9007,169.13154
3.59,-2.5427675,1298.6435,968.4124,-93.045928,1187.0834,170.27801
3.6,-1.5141175,1298.3855,968.67933,-92.518458,1187.2927,171.7084
3.61,-0.9799775,1298.4527,968.58946,-92.330418,1187.4119,172.64068
3.62,0.1135325,1298.1269,969.24728,-91.900668,1187.2397,173.87831
3.63,1.0249625,1297.8355,969.82462,-90.690388,1187.0281,175.26476
3.64,1.8598225,1298.2662,969.71821,-89.605168,1187.2268,176.21795
3.65,2.5737125,1298.5687,970.1695,-88.928098,1187.1252,177.12729
