Time,postX,postY,postZ,wristX,wristY,wristZ
2.63,35.768292,1283.9624,986.95506,-50.013138,1188.5815,353.64067
2.64,35.684902,1284.0132,986.88033,-49.866318,1188.8069,353.73941
2.65,35.709422,1284.0142,986.87482,-50.027858,1188.5822,353.61049
2.66,35.742952,1283.922,986.99846,-49.892758,1188.7968,353.80409
2.67,35.677412,1283.9601,986.91647,-50.020838,1188.5626,353.65714
2.68,35.744242,1283.9979,986.90238,-50.018488,1188.5729,353.62298
2.69,35.711192,1283.9801,986.92664,-49.897058,1188.8058,353.73147
2.7,35.694392,1283.9804,986.9535,-49.902288,1188.803,353.75493
2.71,35.733992,1284.0075,986.89067,-50.025508,1188.5913,353.58233
2.72,35.731242,1283.9264,986.96316,-49.887618,1188.7886,353.77383
2.73,35.700812,1283.9399,986.91072,-49.866748,1188.7832,353.78376
2.74,35.776332,1283.9296,986.96559,-49.895478,1188.7937,353.77848
2.75,35.729032,1283.8983,986.97559,-49.999198,1188.5583,353.66085
2.76,35.662102,1283.8969,987.01831,-49.902738,1188.4596,353.52334
2.77,35.726242,1283.929,986.97883,-49.765608,1188.1865,353.18651
2.78,35.727942,1283.8678,987.07132,-49.525478,1187.4371,353.16092
2.79,35.720792,1283.8544,987.09403,-49.131608,1186.7975,353.40474
2.8,35.761672,1283.8332,987.16271,-48.814188,1185.3699,353.75558
2.81,35.753802,1283.9184,987.00153,-48.614768,1184.0354,353.9702
2.82,35.722382,1283.8641,987.09241,-48.952018,1182.8687,354.14134
2.83,35.678672,1283.8258,987.10054,-49.470458,1181.8204,354.0174
2.84,35.725752,1283.8372,987.12037,-50.043498,1180.5638,354.18134
2.85,35.737032,1283.85,987.09829,-50.518978,1179.8898,354.39558
2.86,35.659692,1283.8479,987.10301,-50.877228,1178.4453,354.78131
2.87,35.738692,1283.9089,987.08176,-50.841648,1177.7118,355.00043
2.88,35.748132,1283.9154,987.04409,-50.371028,1176.8458,355.24739
2.89,35.716962,1283.8473,987.07137,-49.908588,1176.4503,355.70039
2.9,35.703002,1283.8362,987.04883,-50.014878,1175.5193,356.39513
2.91,35.741112,1283.8794,986.99274,-50.409468,1174.7177,356.85782
2.92,35.703852,1283.9335,986.9788,-51.427498,1174.4424,357.29107
2.93,35.797502,1283.9001,987.00463,-52.156148,1174.4444,357.63122
2.94,35.721532,1283.9155,987.02798,-52.998188,1174.2668,357.67562
2.95,35.717592,1283.9015,987.04186,-53.172918,1174.1994,357.72345
2.96,35.739852,1283.8692,987.08241,-52.834718,1174.0782,357.83871
2.97,35.704002,1283.8918,987.06129,-52.288838,1174.137,357.84217
2.98,35.742502,1283.9218,987.04605,-51.909608,1174.2879,357.75938
2.99,35.730822,1283.8882,987.04586,-51.772778,1174.4232,357.79383
3,35.707492,1283.8633,987.0239,-52.021078,1174.4755,357.97777
3.01,35.738482,1283.8766,986.9571,-52.652888,1174.444,358.22808
3.02,35.720852,1283.9182,986.93155,-53.463298,1174.6818,358.32778
3.03,35.689902,1283.9368,986.9987,-53.571448,1174.9656,358.79734
3.04,35.688112,1283.9598,986.9874,-53.679958,1175.0724,359.00631
3.05,35.731322,1283.6722,987.35622,-53.443898,1174.3534,359.19104
3.06,35.719542,1283.7884,987.14589,-52.731838,1174.3297,359.96973
3.07,35.691312,1283.9095,986.94953,-52.077248,1174.3682,360.24117
3.08,35.724292,1283.9701,986.91677,-52.287708,1174.3363,360.57002
3.09,35.777582,1283.9909,986.93678,-52.356848,1174.5295,360.9567
3.1,35.698782,1283.9771,986.99603,-52.475468,1174.546,361.34043
3.11,35.724082,1284.0122,986.93132,-52.709688,1174.3839,361.46782
3.12,35.711152,1284.0621,986.83795,-52.572558,1174.5403,361.79104
3.13,35.813592,1284.0071,986.915,-52.049328,1174.9099,362.45122
3.14,35.724942,1283.7944,987.05171,-52.307858,1175.6686,363.17532
3.15,35.876492,1284.0726,986.81242,-52.293668,1177.3108,363.64142
3.16,35.813752,1284.1545,986.56613,-52.546318,1178.9886,363.89706
3.17,35.758602,1283.9574,986.72596,-52.744748,1180.3721,363.53179
3.18,35.681522,1283.9222,986.74559,-52.944488,1181.0861,363.24109
3.19,35.787562,1284.1147,986.71961,-53.056158,1181.6947,362.94162
3.2,35.789392,1284.109,986.96884,-53.112278,1181.89,363.37818
3.21,35.769822,1284.0572,987.04067,-52.929468,1182.0291,363.40446
3.22,35.737982,1284.0371,986.94082,-52.795498,1182.1172,362.53974
3.23,35.794082,1284.0245,986.85621,-52.515338,1182.2747,361.2683
3.24,35.730942,1284.0112,986.80726,-51.294288,1182.6107,361.95471
3.25,35.786612,1283.9805,986.82571,-50.354218,1182.7336,362.00923
3.26,35.747002,1284.0703,986.71807,-49.460918,1182.9071,362.1095
3.27,35.739492,1284.0727,986.68992,-48.746568,1182.6042,362.17017
3.28,35.699652,1283.9399,986.79966,-48.331798,1182.4321,362.28204
3.29,35.764082,1283.9979,986.78413,-47.904308,1182.6538,362.06365
3.3,35.742682,1284.0965,986.71895,-47.587528,1183.0877,361.80162
3.31,35.771352,1284.1119,986.84643,-47.135868,1183.386,361.91641
3.32,35.708642,1284.104,986.96202,-46.585488,1183.6888,361.89665
3.33,35.759122,1284.1024,987.03815,-45.749718,1183.6083,361.92164
3.34,35.666672,1284.0966,986.95233,-44.898958,1183.6295,361.72055
3.35,35.552442,1284.1417,987.03193,-44.367668,1183.9122,361.72401
3.36,35.255392,1284.1604,987.34379,-44.197308,1184.0913,362.03291
3.37,34.825152,1283.9501,987.81388,-43.957938,1184.0046,362.67159
3.38,34.146062,1283.8966,987.99567,-43.698848,1183.9034,363.23042
3.39,33.542082,1284.0835,987.95737,-43.233288,1183.8698,363.35698
3.4,33.011162,1283.9988,988.18318,-43.001148,1183.8066,363.42656
3.41,31.911192,1284.194,988.06343,-42.573338,1183.8747,363.463
3.42,31.717912,1284.1478,988.14226,-42.127448,1183.6833,364.17586
3.43,31.270762,1283.8635,988.6991,-42.239758,1183.5093,365.08302
3.44,30.410802,1284.2639,988.26846,-42.368878,1183.5338,365.37323
3.45,29.452562,1284.0909,987.90083,-42.688548,1183.5168,365.68333
3.46,28.211972,1284.2453,987.6687,-42.906238,1183.7672,366.26363
3.47,27.498242,1284.636,987.28008,-43.454128,1183.4947,366.68538
3.48,26.701162,1284.3617,986.89302,-43.706818,1183.4771,367.12323
3.49,25.782852,1284.1986,986.21135,-43.895418,1183.9267,367.86349
3.5,24.780852,1284.3395,985.5243,-44.198418,1183.7253,368.44148
3.51,23.303952,1284.3114,984.82673,-44.450568,1183.9263,368.83842
3.52,22.015722,1284.4518,984.0248,-44.878888,1184.0176,369.42777
3.53,20.871512,1283.9668,983.70446,-45.042468,1184.2734,369.44579
3.54,19.961812,1284.3182,983.43781,-44.768258,1185.3095,368.54328
3.55,18.964252,1284.4267,983.63719,-44.015858,1187.2936,367.88684
3.56,17.056702,1284.3213,983.50015,-43.241338,1189.1138,367.272
3.57,16.282822,1284.5908,984.36755,-42.982008,1190.1098,367.486
3.58,15.362162,1284.0949,985.90955,-42.075908,1190.2002,368.70481
3.59,13.633672,1284.3653,986.25147,-41.913578,1190.1406,368.31095
3.6,12.796412,1284.4979,986.26781,-41.599388,1190.4212,369.03481
3.61,11.691452,1284.4608,986.8527,-42.013838,1190.3545,369.59629
3.62,10.437902,1284.7716,986.22522,-42.209168,1190.0998,370.15444
3.63,9.3577225,1284.955,985.80603,-42.989268,1189.4984,370.70331
3.64,8.4112925,1284.926,985.64496,-43.383838,1189.0952,371.67529
3.65,7.7470525,1284.859,985.28248,-43.640648,1188.5865,372.96538
3.66,6.6446225,1284.8928,984.2222,-43.375858,1188.4279,374.08833
3.67,5.4608125,1285.092,983.2918,-43.045278,1187.9139,375.89356
3.68,4.3878525,1285.1715,981.71521,-42.964878,1187.3465,377.03504
3.69,3.1197425,1285.1056,980.18873,-42.791328,1186.4851,378.0136
3.7,1.9717925,1285.319,978.89721,-43.096278,1186.6483,379.15825
3.71,1.5558525,1285.6262,978.58714,-43.353738,1186.1076,380.40967
3.72,0.7244625,1285.2482,979.164,-43.973318,1185.839,382.12189
3.73,-0.1661175,1285.5169,978.93339,-44.745138,1185.2915,383.14378
3.74,-1.0776575,1285.4368,979.39527,-44.878538,1185.027,384.08784
3.75,-2.2047575,1285.7466,979.7115,-44.761608,1185.0348,384.81691
