Time,postX,postY,postZ,wristX,wristY,wristZ
2.37,6.9138825,1296.9954,976.42343,33.558702,1202.149,282.02824
2.38,6.8314525,1297.0318,976.48806,33.340542,1202.152,282.85582
2.39,6.8402425,1297.0916,976.50984,33.361162,1202.1774,283.61735
2.4,6.9393525,1297.0262,976.72122,33.280802,1202.0647,284.35988
2.41,7.0110025,1297.0367,976.57639,32.875362,1201.9589,284.63275
2.42,7.0311825,1297.0829,976.55942,32.427432,1201.8291,284.96727
2.43,6.9877125,1297.0769,976.56926,32.206922,1201.7368,285.53852
2.44,6.9474025,1297.1053,976.69651,31.812712,1201.8358,286.32558
2.45,6.9550125,1297.0728,976.70664,31.433032,1201.6209,287.30004
2.46,7.0193925,1297.0501,976.69846,31.395742,1201.5705,288.03176
2.47,6.8961725,1297.0473,976.51001,31.118672,1201.4028,288.64943
2.48,7.0048625,1297.0476,976.48966,30.805002,1201.5374,289.12814
2.49,6.9976125,1297.0409,976.65071,30.438362,1201.6909,289.43862
2.5,6.9697825,1297.0418,976.82942,30.395782,1201.9422,289.82879
2.51,7.0099225,1296.9316,976.83534,30.280202,1202.7753,290.77264
2.52,7.1058325,1297.0518,976.54787,29.405052,1204.2448,291.976
2.53,7.1806325,1297.5317,975.77327,28.441082,1205.8363,292.72386
2.54,6.8634725,1297.1996,975.96263,27.523222,1206.668,293.60893
2.55,6.7325125,1296.9388,976.38893,27.104932,1206.9698,293.26808
2.56,6.8999125,1297.1376,976.57836,26.346992,1206.7889,292.2152
2.57,7.0722925,1297.2158,976.73186,25.717352,1206.3896,291.17293
2.58,7.1554325,1297.2839,976.83098,25.494902,1206.1485,290.81176
2.59,7.1164125,1297.1629,976.90727,25.341042,1206.0267,291.21784
2.6,7.1485025,1297.0836,976.80223,25.309992,1205.6952,292.35553
2.61,6.9649325,1296.9802,976.88303,24.438642,1205.2024,293.2987
2.62,6.9900225,1297.038,976.7945,24.165852,1204.7835,293.8255
2.63,6.9844325,1297.0519,976.64957,23.832372,1204.5693,293.73475
2.64,7.0377525,1297.098,976.44809,23.323372,1204.3983,293.28256
