Time,postX,postY,postZ,wristX,wristY,wristZ
3.39,-15.469798,1287.5308,974.94257,118.31099,1173.6399,357.19554
3.4,-15.283558,1287.8681,971.28072,117.06565,1176.1202,355.9717
3.41,-15.515828,1287.8159,967.94308,115.82114,1176.9665,353.44253
3.42,-15.510338,1287.5637,966.16629,112.41861,1176.8844,343.95562
3.43,-15.237158,1287.735,964.58217,115.16464,1177.7214,340.42991
3.44,-14.856438,1287.9867,964.47718,115.65742,1179.6939,335.74845
3.45,-14.706208,1287.7825,965.78772,116.11747,1181.3284,332.61102
3.46,-14.884398,1287.2463,968.70667,114.94265,1181.7101,329.88625
3.47,-16.012038,1286.6614,971.47768,114.97461,1181.2135,327.85726
3.48,-15.774998,1287.1996,974.14268,114.66977,1180.8801,325.4205
3.49,-15.432728,1287.8133,976.52938,114.86233,1181.4029,322.10626
3.5,-14.894278,1287.801,979.11986,115.36441,1181.6165,319.82879
3.51,-14.057728,1287.7344,981.61832,116.89586,1181.8185,318.21502
3.52,-13.283778,1287.3971,983.81713,116.42376,1181.3974,316.26431
3.53,-12.392658,1287.3471,985.07857,116.34621,1180.9868,314.86323
3.54,-12.598678,1287.7496,984.64522,115.0718,1180.6895,311.71012
3.55,-12.214288,1287.7453,984.63558,114.50708,1180.3707,310.45228
3.56,-11.590708,1287.4629,984.81011,114.50932,1179.8236,308.82338
3.57,-10.298168,1286.7068,985.4354,113.83407,1179.2227,307.82989
3.58,-8.8463075,1287.4817,983.26646,113.953,1179.1514,304.43404
3.59,-7.7946275,1287.172,982.0913,113.63394,1178.4953,301.76387
3.6,-6.3761375,1287.6986,980.09663,117.15483,1177.7453,303.60572
3.61,-6.1531075,1287.5559,977.75131,116.34945,1177.1815,300.61052
3.62,-5.0480275,1287.2243,975.21236,115.80203,1177.0368,297.80857
3.63,-3.7239675,1287.4317,972.01904,114.65505,1176.581,294.87805
3.64,-2.2422575,1287.4927,969.44779,113.91217,1175.8043,291.30524
3.65,-0.6047375,1287.408,967.65483,112.91257,1175.5908,287.85755
3.66,0.1990325,1287.327,966.47693,111.84091,1175.3879,284.10801
3.67,2.1587225,1287.895,966.0387,110.54038,1175.1277,279.75715
3.68,2.8253125,1287.4377,967.51595,109.40221,1174.7565,275.38619
3.69,3.1090625,1287.371,969.51328,108.4007,1174.5712,271.39769
3.7,3.7870825,1287.1847,972.46788,106.84483,1175.1748,267.1218
3.71,4.6847625,1287.3109,975.29341,103.79832,1176.4638,263.47976
3.72,5.8752925,1287.3536,977.51478,100.01859,1177.8605,260.10501
3.73,7.2974325,1287.7,978.88866,96.498352,1178.9926,256.5141
3.74,7.9304825,1287.7146,980.18793,92.051072,1180.8377,253.03998
3.75,9.2486825,1287.6455,981.44886,89.979492,1181.5296,249.88033
3.76,10.058772,1287.4168,982.36933,89.085962,1181.3474,247.00746
3.77,10.747892,1287.8877,982.06586,89.628952,1180.7265,244.22865
3.78,12.162382,1287.4947,982.24592,90.419412,1180.0881,242.79207
3.79,13.225302,1287.3457,981.40991,90.309842,1179.2607,240.98511
3.8,14.527752,1287.314,980.6922,88.791012,1178.9953,238.97887
3.81,15.604802,1287.2339,979.52221,87.173302,1179.1291,237.68777
3.82,17.028752,1287.3356,978.23723,86.124332,1179.5689,237.16155
3.83,17.982302,1287.292,976.07179,86.009992,1179.5794,236.41117
